"Model","Reviews"
"iPhone 11 Pro Max","I bought this phone thinking it is a dual sim card as I had read to have a special sim card tray to hold two sim cards but what I got is BOT a dual dim mobile!"
"iPhone 11 Pro Max","Todo el telefono esta exelente desbloqueado y trabaja bien"
"iPhone 11 Pro Max","Coming from an 11, my daughter wanted an upgrade and I convinced her to go for this 11 pro max and opt. for the higher storage (256gb). It was worth paying for the expedited shipping, the phone arrived in immaculate condition the battery health was EXCELLENT. Overall between the upgrade and almost new condition of the phone my daughter couldn’t be happier. She wanted the 13 pro max but at 1.5k at the time, this was a happy medium half the price and 256gb, lovely large screen. Overall EXCELLENT."
"iPhone 11 Pro Max","So far this one is a very good phone. Everything looks good. It updated with no problem, battery health is ok 80% not to bad wont be long and I'll need a new battery. That is one o the down falls in buying a ""renewed"" phone. All and all not a bad deal, the seller is other problem!!!!!"
"iPhone 11 Pro Max","I bought this as a gift for my best friend. Her old phone was having major issues, and I was growing frustrated trying to converse with her. She lives in Hawaii, and I live in Oregon, so it is essential that we have a reliable means of communicating. Being an Android user, I had to do a bit of research. This was far and away the better reviewed of the Apple products. When she got the phone (and, according to her, the shock of her life), she was thrilled. The phone has been amazing for her on so many levels. Not only are our conversations FAR less problematic, but she has found the phone's features indispensable for her work during this Covid-19 situation. As a speech pathologist working for the school system, she is having to do much of her client work online. She said the new phone has saved her tons of time and effort lugging a laptop around. Also, she is enthralled with the functionality related to standard private usage. I keep realizing that our phones today are basically more functional computer systems than the first computer I bought back in the mid-eighties. So, all-in-all, I am very happy with this purchase. Plus, my friend owes me for life. So, there's that, too. :)"
"iPhone 11 Pro Max","Phone must’ve experienced water damage. Not loud. Can’t hear on the phone. Trying to get in contact with the seller to fix the issue… [88% battery life] Still waiting on my refund."
"iPhone 11 Pro Max","iPhone ear speaker is super quiet. Everything else works fine. Have tried everything to remedy and still not loud enough to have a conversation. Not happy."
"iPhone 11 Pro Max","Update with 2nd purchase: 9/6/22These refurbished are more likely miss than hit. The second time around, the battery capacity is even lower, at 83%. The battery lost 1-2% while I was browsing the settings. It's an indicator that this battery is done as it's already in its 500th power cycle. Since these 11s are 3 year old now, I think it will be very hard to get one with more than 90% battery capacity. Unless you go for the premium refurbished. However, if someone goes that route, why not buy straight from Apple? Regular Refurbished (not Premium) here need to be at least $250 lower than Apple in order to be justified buying here. Again, I think the regular 80% battery capacity guaranteed is junk to begin with.1st Purchase:80% guaranteed really mean nothing because when the battery reached 80% capacity, it already toasted. Mine came with 87%. I bough it to replace the 7 Plus I bought brand new almost 6 years ago. The 7 Plus still has 85%. This 11 Pro Max is only 2 year old and only has 87%. Not really an improvement in term of battery life. Plus, at some point last year, it was damaged and the screen(s) got replaced. Yes, it is still within the terms set by Amazon for renewed products. However, if you got something like I did, you would have to spent a bit more to get the battery replaced and hoping that nothing else is wrong with the phone down the line. A couple years ago and before the premium renewed line, Amazon renewed was more of a sure thing. Now, it is a luck of draw. You may get something that was gently used or heavily used like mine. $600 for a heavily used phone, not worth it. May be better to spent a little more and get it straight from Apple (12 Pro Max for $200 more, came with brand new battery and shell, plus 1 year warranty same as brand new)."
"iPhone 11 Pro Max","The phone says that the parts used to fix what I assume was a bad battery and a broken display screen are not genuine apple parts. It was a bit annoying for the first week or so because the notification wouldn’t clear and it seemed like every time I unlocked it it would take me to settings. Now it’s okay I just can’t see the battery health. I haven’t looked into how much it is going to be to fix this issue."
"iPhone 11 Pro Max","El celular llegó en buen estado físico, pero creo con algunos defectos mínimos como el altavoz"
"iPhone 11 Pro Max","Bateria al 94% de vida útil, sin uno solo rasguño, parece nuevo, lo único que no me dejó por completo feliz es el cargador con el que viene, no es original ellos son claros en eso, pero es de muy mala calidad por el precio que se paga y por ser Premium deberían incluir un cargador de mejor calidad. Pero el teléfono específicamente está perfecto."
