"Model","Reviews"
"iPhone 12 Pro","I bought this phone in “excellent” condition. Got it in the mail and went through the whole process of setting it up & transferring all of my information off my other phone. My husband calls me on it and the speaker doesn’t work!!! The phone is broken! You can barely hear the other person on the other end talk! How in the world do you let someone spend almost $600 on a phone that doesn’t even work!!! Very disappointing! Now I have to go through the whole process of returning and waiting for another phone."
"iPhone 12 Pro","Prior to me purchasing this product the reviews had me second guessing my decisions but after receiving my package i promise you all that it is worth it maybe i got lucky but despite all that i would definitely recommend purchasing commodities from trademore keep up the good job!!!-Jordi-Jovane"
"iPhone 12 Pro","Something wrong with the speaker"
"iPhone 12 Pro","The phone came as shown which was great, but the phone was locked so we couldn't use the phone no matter what we did. We tried to trouble shoot the phone to have the phone unlocked and we even found out that Verizon was the original carrier and called over to Verizon to unlock the phone and they couldn't unlock the phone. We liked the phone and wanted to keep it, but we were not able to as the phone was locked even though we were told it was unlocked. If we were able to use the phone and it was truly unlocked, I am confident we would have loved the phone and would have had no problems"
"iPhone 12 Pro","Works just as described"
"iPhone 12 Pro","I love it"
"iPhone 12 Pro","It didn’t take long for the package to come, about 2 to 3 days. When it arrived, the phone looked like it was in perfect condition. Battery life was 94%, i recommend this product!"
"iPhone 12 Pro","I am totally disappointed. I paid about $800 and expected the ”renewed” phone at least look complete. But there are scratches all over the phone and the top half of the screen is broken.I spent a day using it and tried to accept the fact. But cracks on the screen seriously affect the feelings of use. I'm going to buy a brand new phone and using this as a backup."
"iPhone 12 Pro","Shipping was super fast, next day delivery. Battery life was very good (99%) and there was no obvious scratch. It has been more than a month since I got it, and everything is fine."
"iPhone 12 Pro","The phone is okay all around except for the battery. Battery life is horrible and it came with a battery health of 86 which is almost the recommended replace number I think it should have had a replaced battery as apart of the refurbish but that clearly did not happen very dissatisfied with that but others then that the phone works well and everything else seems to be good but if battery life is important this may not be for you."
"iPhone 12 Pro","The product is brand new. Aside from the battery percentage being 87%, it cosmetically has no wear and tear at all, because I assume it had a really good case on it prior. Definitely a great purchase for 700$. The battery being that way does not change anything drastically for the potential trade in value of the phone anyways so if you’re looking in to a renewed phone you should have great luck. If you don’t, return it and simply get different phone and it will be assured quality."
"iPhone 12 Pro","I have had good results with this purchase. Transfer of my information from my phone to this purchase was good, face recognition is good, no scratches or dings, battery life as described and I am pleased with this purchase."
"iPhone 12 Pro","I heard that this phone is perfect especially for people who like taking pictures. I am very sorry that I have to return it at this time.I have only opened the packet and examined the phone. I have never turned it on. I did not input any information either. The only reason I entered a 3-star rating is because that goes either way.Thank you for your understanding."
"iPhone 12 Pro","When the phone arrived it arrived in excellent condition! It had no cracks or scratches, and it had 97% battery life. The shipping is 2 days although my package arrived a little late because of the holiday. The customer service is great and I had someone to answer all my questions right away! Shop with this seller, everything is a 10/10"
"iPhone 12 Pro","The phone was already logged in with a diagnostic app open, and the app showed that one of the cameras failed the test. The telephoto camera didn’t work and the phone said it detected a non-genuine apple camera. The battery health was also at 93%, which isn’t like-new. The only upside was that the body wasn’t scratched and did look like-new."
"iPhone 12 Pro","Battery life was 92% which means I've only had to charge every other day. No scratches or marks on phone."
"iPhone 12 Pro","«::P::» «:::E:::» «:::R:::» «:::F:::» «:::E:::» «:::C:::» «:::T:::» Thank You"
"iPhone 12 Pro","Phone was in pristine condition, but the phone was NOT unlocked to all carriers, I called Apple and I called my carrier, nothing could be done. Could even find the previous carrier . Sim NOR e sim worked. I’ve bought refurbished/unlocked phones from Amazon before, this is the FIRST time the phone was locked by carrier, will be returning for a FULL refund🔥"
"iPhone 12 Pro","the camera did not worked properly, ill be filing for a devolution"
"iPhone 12 Pro","Personal use"
"iPhone 12 Pro","It’s a fine iPhone. I’m having a few issues with it, however. The GPS sometimes just doesn’t work (loses where I am when I’m using google maps or Waze). Also, the camera and flashlight buttons on the home screen sometimes do not work. I press the flashlight, for example, and the button appears to be pressed but the light doesn’t turn on. For the camera, the screen will just turn black. Otherwise it works fine."
"iPhone 12 Pro","The phone was very good overall and the battery health was 100% but the screws of the phone were missing. You lost a star dude."
"iPhone 12 Pro","Sometimes the iPhone 12 Pro is hard to leave a page.When the go back charactfis not present or a"
"iPhone 12 Pro","I've included photos of how the phone came and a water bottle for size reference. Overall, I'm pleased with my product. It came with a generic charger and surprisingly a SIM card tool opener. The phone arrived in like-new condition and the battery optimization was 92%. I easily transferred the SIM card from my old phone to the new one and set it up with my phone carrier with no problems."
"iPhone 12 Pro","Everything was great and transferred over. My only complaint was the face recognition didn’t work. Other than that everything was fine"
"iPhone 12 Pro","The media could not be loaded.
 Definitely value for your money. In great condition as exactly as expected"
"iPhone 12 Pro"," Definitely value for your money. In great condition as exactly as expected"
"iPhone 12 Pro","No scratches battery is in good health"
"iPhone 12 Pro","I like the product and it works like a new phone. The only negativity was the shipping took long after it got to FedEx facility in the city."
"iPhone 12 Pro","Works perfectly and looks like new… recommended 100%"
"iPhone 12 Pro","para remplazar mi celular anterior."
"iPhone 12 Pro","The media could not be loaded."
"iPhone 12 Pro","The phones looked fairly new with a tiny scratch on one. Battery life is at 91% and 89% on the two phones. This is a decent way to get recent technology at a reduced rate."
"iPhone 12 Pro","The battery is on the downside but the iphone is in awesome condition"
"iPhone 12 Pro","Really good for its price. Battery isn’t horrible I was worried about the battery but I’m honestly suprised. (I’m not getting paid for my review)"
"iPhone 12 Pro","Era tal cual se describia, tuve problemas anteriormente pero con Fedex para la entrega pero volvi a insistir y llego en excelente condiciones, recomendado trademore. Espero comprar mas telefonos!"
"iPhone 12 Pro","Overall it was a great value. The battery health was as advertised (greater than 80%). It was 88% to be exact. The phone looks and works great."
